Source.Name,Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
201607.csv,1/7/2016,92334,M,45,Group F,FT, , ,East,7/01/2009,Salary, ,30-49,1271,42.37,0
201607.csv,1/7/2016,92336,F,38,Group E,FT, , ,East,25/02/2009,Salary, ,30-49,1222,40.73,0
201607.csv,1/7/2016,92338,F,49,Group F,FT, , ,East,11/08/2009,Salary, ,30-49,1055,35.17,0
201607.csv,1/7/2016,92340,F,28,Group B,FT, , ,East,29/09/2009,Salary, ,<30,1006,33.53,0
201607.csv,1/7/2016,92352,F,52,Group C,FT, , ,East,9/08/2011,Hourly, ,50+,327,10.9,0
201607.csv,1/7/2016,92358,F,56,Group C,FT, , ,East,14/05/2002,Hourly, ,50+,3701,123.37,0
201607.csv,1/7/2016,92366,F,60,Group F,FT, , ,East,4/04/2006,Hourly, ,50+,2280,76,0
201607.csv,1/7/2016,92420,M,25,Group D,FT, , ,East,23/06/2004,Hourly, ,<30,2930,97.67,0
201607.csv,1/7/2016,92438,F,51,Group B,FT, , ,East,18/12/2007,Hourly, ,50+,1657,55.23,0
201607.csv,1/7/2016,92440,F,37,Group B,FT, , ,East,7/02/2012,Hourly, ,30-49,145,4.83,0
201607.csv,1/7/2016,92484,F,30,Group C,FT, , ,East,28/04/2011,Salary, ,30-49,430,14.33,0
201607.csv,1/7/2016,95692,M,48,Group F,FT, , ,East,2/09/2009,Salary, ,30-49,1033,34.43,0
201607.csv,1/7/2016,95694,M,32,Group A,FT, , ,East,21/07/2005,Salary, ,30-49,2537,84.57,0
201607.csv,1/7/2016,95696,F,54,Group E,FT, , ,East,3/11/1987,Salary, ,50+,9007,300.23,0
201607.csv,1/7/2016,95710,F,24,Group F,FT, , ,East,9/02/2012,Salary, ,<30,143,4.77,0
201607.csv,1/7/2016,95728,M,50,Group F,FT, , ,East,28/05/2003,Salary, ,50+,3322,110.73,0
201607.csv,1/7/2016,95730,F,28,Group D,FT, , ,East,24/06/2008,Salary, ,<30,1468,48.93,0
201607.csv,1/7/2016,95740,M,33,Group E,FT, , ,East,13/08/2008,Salary, ,30-49,1418,47.27,0
201607.csv,1/7/2016,95744,F,49,Group B,FT, , ,East,3/03/1987,Salary, ,30-49,9252,308.4,0
201607.csv,1/7/2016,95752,F,30,Group D,FT, , ,East,1/12/2006,Salary, ,30-49,2039,67.97,0
201607.csv,1/7/2016,95754,M,56,Group G,FT, , ,East,6/06/2006,Salary, ,50+,2217,73.9,0
201607.csv,1/7/2016,95762,F,35,Group D,FT, , ,East,27/08/2008,Salary, ,30-49,1404,46.8,0
201607.csv,1/7/2016,95772,F,52,Group A,FT, , ,East,15/05/1984,Salary, ,50+,10274,342.47,0
201607.csv,1/7/2016,95782,F,40,Group E,FT, , ,East,17/09/2008,Salary, ,30-49,1383,46.1,0
201607.csv,1/7/2016,95784,M,41,Group F,FT, , ,East,17/07/2007,Salary, ,30-49,1811,60.37,0
201607.csv,1/7/2016,95788,F,50,Group G,FT, , ,East,5/01/2010,Salary, ,50+,908,30.27,0
201607.csv,1/7/2016,96180,M,24,Group E,FT, , ,East,29/01/2008,Hourly, ,<30,1615,53.83,0
201607.csv,1/7/2016,96236,F,32,Group A,FT, , ,East,11/10/2011,Hourly, ,30-49,264,8.8,0
201607.csv,1/7/2016,96382,F,23,Group A,FT, , ,East,20/11/2007,Hourly, ,<30,1685,56.17,0
201607.csv,1/7/2016,96442,M,44,Group C,FT, , ,East,20/09/2005,Hourly, ,30-49,2476,82.53,0
201607.csv,1/7/2016,96764,F,34,Group E,FT, , ,East,13/07/2001,Hourly, ,30-49,4006,133.53,0
201607.csv,1/7/2016,97020,F,39,Group B,FT, , ,East,21/06/2002,Hourly, ,30-49,3663,122.1,0
201607.csv,1/7/2016,97038,F,24,Group E,FT, , ,East,2/10/2007,Hourly, ,<30,1734,57.8,0
201607.csv,1/7/2016,97052,F,48,Group A,FT, , ,East,14/05/2008,Hourly, ,30-49,1509,50.3,0
201607.csv,1/7/2016,97066,F,23,Group F,FT, , ,East,19/07/2011,Hourly, ,<30,348,11.6,0
201607.csv,1/7/2016,97318,F,24,Group A,PT, , ,East,13/05/2009,Hourly, ,<30,1145,38.17,0
201607.csv,1/7/2016,97344,F,35,Group F,FT, , ,East,27/02/2003,Hourly, ,30-49,3412,113.73,0
201607.csv,1/7/2016,97546,F,58,Group E,FT, , ,East,24/07/2003,Hourly, ,50+,3265,108.83,0
201607.csv,1/7/2016,98080,F,30,Group A,FT, , ,East,9/10/2001,Hourly, ,30-49,3918,130.6,0
201607.csv,1/7/2016,98352,F,21,Group B,FT, , ,East,9/08/2011,Hourly, ,<30,327,10.9,0
201607.csv,1/7/2016,98432,F,30,Group E,FT, , ,East,5/04/2005,Hourly, ,30-49,2644,88.13,0
201607.csv,1/7/2016,99064,M,26,Group F,PT, , ,North,13/04/2005,Hourly, ,<30,2636,87.87,0
201607.csv,1/7/2016,99456,F,23,Group C,PT, ,Yes,East,25/07/2012,Hourly, ,<30,0,0,0
201607.csv,1/7/2016,99492,F,24,Group D,PT, , ,West,17/08/2011,Hourly, ,<30,319,10.63,0
201607.csv,1/7/2016,99728,F,23,Group B,PT, , ,South,11/05/2012,Hourly, ,<30,51,1.7,0
201607.csv,1/7/2016,100652,F,19,Group G,PT, , ,Northwest,4/05/2012,Hourly, ,<30,58,1.93,0
201607.csv,1/7/2016,101002,F,21,Group F,PT, , ,South,18/05/2011,Hourly, ,<30,410,13.67,0
201607.csv,1/7/2016,101050,F,41,Group F,FT, , ,North,26/07/2011,Salary, ,30-49,341,11.37,0
201607.csv,1/7/2016,101068,M,18,Group C,PT, , ,Northwest,14/03/2012,Hourly, ,<30,109,3.63,0
201607.csv,1/7/2016,101256,M,43,Group F,PT, , ,West,15/03/2012,Hourly, ,30-49,108,3.6,0
201607.csv,1/7/2016,101384,F,49,Group A,FT, ,Yes,West,6/07/2012,Hourly, ,30-49,0,0,0
201607.csv,1/7/2016,101440,M,33,Group B,PT, , ,West,31/01/2012,Hourly, ,30-49,152,5.07,0
201607.csv,1/7/2016,101802,M,32,Group C,PT, , ,Central,30/08/2005,Hourly, ,30-49,2497,83.23,0
201607.csv,1/7/2016,101996,M,22,Group F,FT, , ,West,9/10/2006,Hourly, ,<30,2092,69.73,0
201607.csv,1/7/2016,102250,F,24,Group D,PT, , ,North,5/06/2007,Hourly, ,<30,1853,61.77,0
201607.csv,1/7/2016,102608,M,23,Group E,PT, , ,West,22/06/2011,Hourly, ,<30,375,12.5,0
201607.csv,1/7/2016,102754,F,21,Group D,PT, , ,East,11/10/2011,Hourly, ,<30,264,8.8,0
201607.csv,1/7/2016,102870,F,24,Group B,PT, , ,South,28/07/2011,Hourly, ,<30,339,11.3,0
201607.csv,1/7/2016,102964,F,21,Group D,PT, , ,Midwest,21/02/2012,Hourly, ,<30,131,4.37,0
201607.csv,1/7/2016,103082,M,30,Group B,PT, , ,Northwest,14/12/2011,Hourly, ,30-49,200,6.67,0
201607.csv,1/7/2016,103356,M,64,Group G,PT, , ,Northwest,22/04/2009,Hourly, ,50+,1166,38.87,0
201607.csv,1/7/2016,103362,F,38,Group A,FT, , ,East,30/06/2009,Salary, ,30-49,1097,36.57,0
201607.csv,1/7/2016,103510,M,38,Group D,PT, , ,North,26/10/2011,Hourly, ,30-49,249,8.3,0
201607.csv,1/7/2016,103876,M,21,Group E,PT, , ,South,4/05/2012,Hourly, ,<30,58,1.93,0
201607.csv,1/7/2016,104238,F,20,Group E,PT, , ,North,15/02/2012,Hourly, ,<30,137,4.57,0
201607.csv,1/7/2016,104426,F,26,Group G,FT, , ,North,27/09/2006,Hourly, ,<30,2104,70.13,0
201607.csv,1/7/2016,104636,F,21,Group D,PT, , ,South,13/07/2011,Hourly, ,<30,354,11.8,0
201607.csv,1/7/2016,104692,M,19,Group B,PT, , ,Midwest,27/01/2012,Hourly, ,<30,156,5.2,0
201607.csv,1/7/2016,104704,F,28,Group G,FT, , ,Central,19/09/2007,Hourly, ,<30,1747,58.23,0
201607.csv,1/7/2016,105538,M,19,Group B,PT, , ,Northwest,26/01/2012,Hourly, ,<30,157,5.23,0
201607.csv,1/7/2016,105924,M,20,Group B,PT, , ,South,15/06/2011,Hourly, ,<30,382,12.73,0
201607.csv,1/7/2016,106014,M,24,Group G,PT, , ,Central,10/05/2012,Hourly, ,<30,52,1.73,0
201607.csv,1/7/2016,106116,F,20,Group B,PT, , ,Northwest,7/03/2012,Hourly, ,<30,116,3.87,0
201607.csv,1/7/2016,106134,F,29,Group C,PT, , ,East,11/12/2003,Hourly, ,<30,3125,104.17,0
201607.csv,1/7/2016,106318,M,27,Group E,PT, , ,North,30/10/2007,Hourly, ,<30,1706,56.87,0
201607.csv,1/7/2016,106692,F,31,Group B,FT, , ,East,14/03/2012,Hourly, ,30-49,109,3.63,0
201607.csv,1/7/2016,107730,M,25,Group D,PT, , ,Northwest,27/06/2007,Hourly, ,<30,1831,61.03,0
201607.csv,1/7/2016,108086,F,21,Group C,PT, , ,North,22/09/2010,Hourly, ,<30,648,21.6,0
201607.csv,1/7/2016,108276,M,44,Group A,PT, , ,Midwest,12/10/2009,Hourly, ,30-49,993,33.1,0
201607.csv,1/7/2016,109126,M,26,Group G,PT, , ,South,10/11/2011,Hourly, ,<30,234,7.8,0
201607.csv,1/7/2016,109260,F,19,Group G,PT, , ,Midwest,22/06/2011,Hourly, ,<30,375,12.5,0
201607.csv,1/7/2016,109630,F,22,Group G,PT, , ,Northwest,27/12/2011,Hourly, ,<30,187,6.23,0
201607.csv,1/7/2016,109894,F,56,Group F,FT, , ,South,6/07/2011,Hourly, ,50+,361,12.03,0
201607.csv,1/7/2016,110266,F,26,Group G,FT, , ,West,7/04/2004,Salary, ,<30,3007,100.23,0
201607.csv,1/7/2016,110624,F,19,Group D,FT, , ,East,7/09/2011,Hourly, ,<30,298,9.93,0
201607.csv,1/7/2016,110834,M,23,Group B,PT, , ,Midwest,27/03/2008,Hourly, ,<30,1557,51.9,0
201607.csv,1/7/2016,110870,M,52,Group F,PT,1/07/2012, ,South,8/06/2012,Hourly,Involuntary,50+,23,0.77,1
201607.csv,1/7/2016,110874,M,26,Group C,PT, , ,Northwest,26/05/2011,Hourly, ,<30,402,13.4,0
201607.csv,1/7/2016,111288,M,55,Group D,PT, , ,South,9/03/2012,Hourly, ,50+,114,3.8,0
201607.csv,1/7/2016,111526,F,41,Group A,PT, , ,East,1/07/2009,Hourly, ,30-49,1096,36.53,0
201607.csv,1/7/2016,111618,M,22,Group F,PT, , ,North,10/05/2012,Hourly, ,<30,52,1.73,0
201607.csv,1/7/2016,111976,M,41,Group D,PT, , ,Northwest,15/06/2012,Hourly, ,30-49,16,0.53,0
201607.csv,1/7/2016,112594,F,21,Group G,PT, , ,South,20/07/2011,Hourly, ,<30,347,11.57,0
201607.csv,1/7/2016,112992,F,20,Group B,PT, , ,Midwest,20/10/2011,Hourly, ,<30,255,8.5,0
201607.csv,1/7/2016,113214,F,24,Group A,PT, , ,West,10/03/2012,Hourly, ,<30,113,3.77,0
201607.csv,1/7/2016,113294,M,40,Group A,FT, , ,Central,8/12/2000,Hourly, ,30-49,4223,140.77,0
201607.csv,1/7/2016,113418,F,51,Group D,FT, , ,Central,13/04/2012,Hourly, ,50+,79,2.63,0
201607.csv,1/7/2016,113664,M,26,Group C,FT, , ,East,1/02/2011,Salary, ,<30,516,17.2,0
201607.csv,1/7/2016,113934,M,54,Group F,PT, , ,Central,10/11/2011,Hourly, ,50+,234,7.8,0
201607.csv,1/7/2016,114258,M,45,Group B,FT, , ,South,24/09/2008,Hourly, ,30-49,1376,45.87,0
201607.csv,1/7/2016,114492,F,42,Group B,PT, , ,Northwest,12/10/2011,Hourly, ,30-49,263,8.77,0
201607.csv,1/7/2016,114780,F,20,Group G,PT, , ,South,3/11/2011,Hourly, ,<30,241,8.03,0
201607.csv,1/7/2016,115148,M,19,Group C,PT, , ,Northwest,4/04/2012,Hourly, ,<30,88,2.93,0
201607.csv,1/7/2016,115526,F,22,Group E,PT, , ,North,30/07/2008,Hourly, ,<30,1432,47.73,0
201607.csv,1/7/2016,115994,F,19,Group E,PT, , ,North,12/04/2012,Hourly, ,<30,80,2.67,0
201607.csv,1/7/2016,116032,F,25,Group F,FT, , ,North,10/05/2006,Hourly, ,<30,2244,74.8,0
201607.csv,1/7/2016,116996,F,21,Group A,PT, , ,South,15/06/2011,Hourly, ,<30,382,12.73,0
201607.csv,1/7/2016,117476,M,63,Group A,PT, , ,Northwest,2/05/2012,Hourly, ,50+,60,2,0
201607.csv,1/7/2016,118602,F,24,Group G,PT, , ,Northwest,15/04/2012,Hourly, ,<30,77,2.57,0
201607.csv,1/7/2016,118850,F,20,Group G,PT, , ,Northwest,13/04/2012,Hourly, ,<30,79,2.63,0
201607.csv,1/7/2016,119098,M,39,Group B,PT, , ,Central,6/09/2007,Hourly, ,30-49,1760,58.67,0
201607.csv,1/7/2016,119162,M,29,Group D,FT, , ,West,30/08/2011,Hourly, ,<30,306,10.2,0
201607.csv,1/7/2016,119550,M,73,Group G,FT, , ,Central,28/02/2007,Hourly, ,50+,1950,65,0
201607.csv,1/7/2016,120380,M,24,Group D,PT, , ,Northwest,26/05/2011,Hourly, ,<30,402,13.4,0
201607.csv,1/7/2016,120444,M,20,Group F,PT, , ,North,8/02/2012,Hourly, ,<30,144,4.8,0
201607.csv,1/7/2016,120656,F,32,Group C,FT, , ,East,16/06/2001,Hourly, ,30-49,4033,134.43,0
201607.csv,1/7/2016,120794,F,32,Group C,FT, , ,East,19/10/2011,Hourly, ,30-49,256,8.53,0
201607.csv,1/7/2016,121050,M,21,Group G,PT, , ,Northwest,15/07/2010,Hourly, ,<30,717,23.9,0
201607.csv,1/7/2016,122814,M,20,Group C,PT, , ,South,4/08/2011,Hourly, ,<30,332,11.07,0
201607.csv,1/7/2016,123164,M,19,Group E,PT, , ,Northwest,3/10/2011,Hourly, ,<30,272,9.07,0
201607.csv,1/7/2016,123298,F,23,Group D,FT, , ,Northwest,3/10/2006,Hourly, ,<30,2098,69.93,0
201608.csv,1/8/2016,1924,M,24,Group G,PT, , ,North,5/01/2012,Hourly, ,<30,209,6.97,0
201608.csv,1/8/2016,1950,M,37,Group A,PT, , ,North,27/08/2008,Hourly, ,30-49,1435,47.83,0
201608.csv,1/8/2016,1954,F,24,Group E,PT, , ,North,12/05/2012,Hourly, ,<30,81,2.7,0
201608.csv,1/8/2016,4138,M,24,Group E,PT,1/08/2012, ,South,13/07/2012,Hourly,Involuntary,<30,19,0.63,1
201608.csv,1/8/2016,5052,F,21,Group C,PT, , ,South,2/06/2011,Hourly, ,<30,426,14.2,0
201608.csv,1/8/2016,5202,M,23,Group E,PT, , ,North,12/08/2010,Hourly, ,<30,720,24,0
201608.csv,1/8/2016,5242,F,24,Group D,PT, , ,North,26/04/2012,Hourly, ,<30,97,3.23,0
201608.csv,1/8/2016,9460,M,19,Group D,PT, , ,North,27/09/2011,Hourly, ,<30,309,10.3,0
201608.csv,1/8/2016,10742,F,23,Group G,PT,1/08/2012, ,South,20/06/2012,Hourly,Involuntary,<30,42,1.4,1
201608.csv,1/8/2016,16664,M,25,Group F,PT, , ,North,25/09/2008,Hourly, ,<30,1406,46.87,0
201608.csv,1/8/2016,16678,M,55,Group A,FT, , ,Northwest,7/06/2012,Hourly, ,50+,55,1.83,0
201608.csv,1/8/2016,16730,F,75,Group E,FT, , ,North,24/05/2011,Hourly, ,50+,435,14.5,0
201608.csv,1/8/2016,17146,F,22,Group D,PT, , ,West,16/11/2010,Hourly, ,<30,624,20.8,0
201608.csv,1/8/2016,17362,F,27,Group B,FT, , ,East,20/12/2011,Hourly, ,<30,225,7.5,0
201608.csv,1/8/2016,17854,M,21,Group E,PT, , ,West,15/03/2012,Hourly, ,<30,139,4.63,0
201608.csv,1/8/2016,18230,M,46,Group A,PT, , ,North,24/10/2007,Hourly, ,30-49,1743,58.1,0
201608.csv,1/8/2016,19600,F,22,Group A,FT, , ,Northwest,27/04/2011,Hourly, ,<30,462,15.4,0
201608.csv,1/8/2016,20706,M,43,Group F,PT, , ,South,21/07/2011,Hourly, ,30-49,377,12.57,0
201608.csv,1/8/2016,21208,M,28,Group A,FT, , ,Northwest,13/07/2000,Hourly, ,<30,4402,146.73,0
201608.csv,1/8/2016,21544,F,25,Group B,PT, , ,Northwest,2/09/2010,Hourly, ,<30,699,23.3,0
201608.csv,1/8/2016,22578,F,67,Group C,FT, , ,Northwest,5/05/2011,Hourly, ,50+,454,15.13,0
201608.csv,1/8/2016,23112,F,19,Group G,PT, , ,North,22/02/2012,Hourly, ,<30,161,5.37,0
201608.csv,1/8/2016,25640,M,24,Group D,PT, ,Yes,West,24/08/2012,Hourly, ,<30,0,0,0
201608.csv,1/8/2016,25882,F,20,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,40,1.33,0
201608.csv,1/8/2016,26228,M,54,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1414,47.13,0
201608.csv,1/8/2016,26954,M,86,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1070,35.67,0
201608.csv,1/8/2016,27450,F,20,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,265,8.83,0
201608.csv,1/8/2016,29062,M,42,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1163,38.77,0
201608.csv,1/8/2016,29632,M,27,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,853,28.43,0
201608.csv,1/8/2016,30248,F,38,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2087,69.57,0
201608.csv,1/8/2016,30934,M,52,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,272,9.07,0
201608.csv,1/8/2016,31824,M,22,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,61,2.03,0
201608.csv,1/8/2016,31918,M,47,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,130,4.33,0
201608.csv,1/8/2016,33066,F,29,Group E,PT, , ,South,13/04/2011,Hourly, ,<30,476,15.87,0
201608.csv,1/8/2016,33124,M,26,Group F,PT, , ,North,14/08/2007,Hourly, ,<30,1814,60.47,0
201608.csv,1/8/2016,33148,M,51,Group F,PT, ,Yes,South,1/08/2012,Hourly, ,50+,0,0,0
201608.csv,1/8/2016,33240,F,29,Group E,FT, , ,Midwest,26/06/2002,Salary, ,<30,3689,122.97,0
201608.csv,1/8/2016,33258,M,34,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,1580,52.67,0
201608.csv,1/8/2016,33262,F,47,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,1596,53.2,0
201608.csv,1/8/2016,33278,F,31,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,307,10.23,0
201608.csv,1/8/2016,33288,F,45,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1477,49.23,0
201608.csv,1/8/2016,33296,F,32,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1435,47.83,0
201608.csv,1/8/2016,33312,F,50,Group C,FT, , ,East,4/10/2011,Salary, ,50+,302,10.07,0
201608.csv,1/8/2016,33812,M,26,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,201,6.7,0
201608.csv,1/8/2016,40406,M,47,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,2671,89.03,0
201608.csv,1/8/2016,40434,M,54,Group E,FT, ,Yes,North,16/08/2012,Hourly, ,50+,0,0,0
201608.csv,1/8/2016,40436,F,23,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,1868,62.27,0
201608.csv,1/8/2016,40472,F,55,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,2632,87.73,0
201608.csv,1/8/2016,40478,M,20,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,406,13.53,0
201608.csv,1/8/2016,40484,M,19,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,232,7.73,0
201608.csv,1/8/2016,40486,M,26,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,273,9.1,0
201608.csv,1/8/2016,40488,M,35,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,436,14.53,0
201608.csv,1/8/2016,40506,M,19,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,5,0.17,0
201608.csv,1/8/2016,40542,M,45,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,2598,86.6,0
201608.csv,1/8/2016,40548,F,29,Group E,FT, , ,North,2/05/2007,Hourly, ,<30,1918,63.93,0
201608.csv,1/8/2016,40554,M,66,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,1986,66.2,0
201608.csv,1/8/2016,40754,F,22,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1455,48.5,0
201608.csv,1/8/2016,41038,M,42,Group F,PT, , ,Midwest,16/03/2012,Hourly, ,30-49,138,4.6,0
201608.csv,1/8/2016,41050,M,27,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,1677,55.9,0
201608.csv,1/8/2016,41058,F,22,Group C,PT, , ,Midwest,26/10/2011,Hourly, ,<30,280,9.33,0
201608.csv,1/8/2016,41082,F,21,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,895,29.83,0
201608.csv,1/8/2016,41288,F,20,Group B,FT, , ,Midwest,2/03/2012,Hourly, ,<30,152,5.07,0
201608.csv,1/8/2016,41306,F,24,Group E,PT, , ,Midwest,21/02/2012,Hourly, ,<30,162,5.4,0
201608.csv,1/8/2016,41332,M,24,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,1016,33.87,0
201608.csv,1/8/2016,41344,M,64,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2528,84.27,0
201608.csv,1/8/2016,41510,M,23,Group A,PT, , ,South,26/10/2011,Hourly, ,<30,280,9.33,0
201608.csv,1/8/2016,41512,F,19,Group G,PT, ,Yes,South,25/08/2012,Hourly, ,<30,0,0,0
201608.csv,1/8/2016,42106,M,57,Group B,PT, ,Yes,South,23/08/2012,Hourly, ,50+,0,0,0
201608.csv,1/8/2016,42236,M,63,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,413,13.77,0
201608.csv,1/8/2016,42684,M,23,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,2360,78.67,0
201608.csv,1/8/2016,42708,M,60,Group E,PT, , ,South,27/10/2011,Hourly, ,50+,279,9.3,0
201608.csv,1/8/2016,42892,M,57,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,1870,62.33,0
201608.csv,1/8/2016,42924,F,22,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,405,13.5,0
201608.csv,1/8/2016,43128,M,21,Group B,PT, , ,South,25/02/2012,Hourly, ,<30,158,5.27,0
201608.csv,1/8/2016,43336,M,20,Group E,PT, , ,South,31/03/2012,Hourly, ,<30,123,4.1,0
201608.csv,1/8/2016,43342,F,21,Group F,FT, , ,South,31/03/2012,Hourly, ,<30,123,4.1,0
201608.csv,1/8/2016,43356,F,21,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,1064,35.47,0
201608.csv,1/8/2016,43380,M,25,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,27,0.9,0
201608.csv,1/8/2016,43430,F,47,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,320,10.67,0
201608.csv,1/8/2016,43432,F,34,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,510,17,0
201608.csv,1/8/2016,43438,M,58,Group G,FT,1/08/2012, ,North,19/07/2012,Hourly,Involuntary,50+,13,0.43,1
201608.csv,1/8/2016,43440,F,24,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,1889,62.97,0
201608.csv,1/8/2016,43526,M,56,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1558,51.93,0
201608.csv,1/8/2016,43538,M,24,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1511,50.37,0
201608.csv,1/8/2016,43606,F,22,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,336,11.2,0
201608.csv,1/8/2016,43610,M,23,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,1961,65.37,0
201608.csv,1/8/2016,43612,M,53,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,1982,66.07,0
201608.csv,1/8/2016,43672,F,21,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2098,69.93,0
201608.csv,1/8/2016,43678,M,58,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,1941,64.7,0
201608.csv,1/8/2016,43728,F,21,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,303,10.1,0
201608.csv,1/8/2016,43738,M,21,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,771,25.7,0
201608.csv,1/8/2016,43776,M,25,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,2583,86.1,0
201608.csv,1/8/2016,43790,F,63,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1096,36.53,0
201608.csv,1/8/2016,43918,M,48,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,876,29.2,0
201608.csv,1/8/2016,44044,M,61,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,1996,66.53,0
201608.csv,1/8/2016,44062,M,30,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,2181,72.7,0
201608.csv,1/8/2016,44110,M,25,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1134,37.8,0
201608.csv,1/8/2016,49036,M,53,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2484,82.8,0
201608.csv,1/8/2016,49040,F,46,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,791,26.37,0
201608.csv,1/8/2016,49142,M,32,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,1593,53.1,0
201608.csv,1/8/2016,49164,F,51,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1567,52.23,0
201608.csv,1/8/2016,49188,F,49,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,30-49,11467,382.23,0
201608.csv,1/8/2016,49232,M,49,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,30-49,27,0.9,0
201608.csv,1/8/2016,49296,M,38,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,239,7.97,0
201608.csv,1/8/2016,49302,F,20,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,1693,56.43,0
201608.csv,1/8/2016,49416,M,30,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,273,9.1,0
201608.csv,1/8/2016,49550,M,47,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,1599,53.3,0
201608.csv,1/8/2016,49666,F,32,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2014,67.13,0
201608.csv,1/8/2016,49716,F,60,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,1832,61.07,0
201608.csv,1/8/2016,49748,F,50,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,3906,130.2,0
201608.csv,1/8/2016,49776,F,27,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,2212,73.73,0
201608.csv,1/8/2016,49794,F,41,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,8596,286.53,0
201608.csv,1/8/2016,49832,F,28,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,2940,98,0
201608.csv,1/8/2016,49848,M,45,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,139,4.63,0
201608.csv,1/8/2016,49922,F,24,Group F,PT, , ,Central,5/03/2008,Hourly, ,<30,1610,53.67,0
201608.csv,1/8/2016,49950,F,24,Group B,PT, , ,West,29/03/2012,Hourly, ,<30,125,4.17,0
